video,label,id,t_start,t_end,frames
4CM11_13_R_#32,B0B,3,1927,2130,204
4CM11_13_R_#32,D0X,1,2131,2302,172
4CM11_13_R_#32,G06,9,2303,2374,72
4CM11_13_R_#32,D0X,1,2375,2430,56
4CM11_13_R_#32,B0A,2,2431,2597,167
4CM11_13_R_#32,D0X,1,2598,2750,153
4CM11_13_R_#32,G08,11,2751,2817,67
4CM11_13_R_#32,D0X,1,2818,2871,54
4CM11_13_R_#32,B0A,2,2872,3045,174
4CM11_13_R_#32,D0X,1,3046,3086,41
4CM11_13_R_#32,G03,6,3087,3154,68
4CM11_13_R_#32,D0X,1,3155,3225,71
4CM11_13_R_#32,B0A,2,3226,3403,178
4CM11_13_R_#32,D0X,1,3404,3474,71
4CM11_13_R_#32,G09,12,3475,3551,77
4CM11_13_R_#32,D0X,1,3552,3608,57
4CM11_13_R_#32,B0B,3,3609,3791,183
4CM11_13_R_#32,D0X,1,3792,3806,15
4CM11_13_R_#32,G11,14,3807,3846,40
4CM11_13_R_#32,D0X,1,3847,3881,35
4CM11_18_R_#45,D0X,1,1,34,34
4CM11_18_R_#45,G04,7,35,79,45
4CM11_18_R_#45,B0A,2,80,362,283
4CM11_18_R_#45,G07,10,363,420,58
4CM11_18_R_#45,B0B,3,421,727,307
4CM11_18_R_#45,G02,5,728,771,44
4CM11_18_R_#45,B0A,2,772,964,193
4CM11_18_R_#45,G11,14,965,1018,54
4CM11_18_R_#45,B0A,2,1019,1181,163
4CM11_18_R_#45,G03,6,1182,1257,76
4CM11_18_R_#45,B0B,3,1258,1452,195
4CM11_18_R_#45,D0X,1,1453,1763,311
4CM11_18_R_#45,G05,8,1764,1835,72
4CM11_18_R_#45,B0A,2,1836,2014,179
4CM11_18_R_#45,G09,12,2015,2074,60
4CM11_18_R_#45,B0A,2,2075,2371,297
4CM11_18_R_#45,G08,11,2372,2423,52
4CM11_18_R_#45,B0B,3,2424,2660,237
4CM11_18_R_#45,D0X,1,2661,2892,232
4CM11_18_R_#45,G10,13,2893,2943,51
4CM11_18_R_#45,B0B,3,2944,3236,293
4CM11_18_R_#45,D0X,1,3237,3306,70
4CM11_18_R_#45,G06,9,3307,3350,44
4CM11_18_R_#45,B0B,3,3351,3595,245
4CM11_18_R_#45,G01,4,3596,3640,45
4CM11_18_R_#45,D0X,1,3641,3664,24
4CM11_18_R_#46,D0X,1,1,29,29
4CM11_18_R_#46,G11,14,30,73,44
4CM11_18_R_#46,B0A,2,74,286,213
4CM11_18_R_#46,G01,4,287,343,57
4CM11_18_R_#46,B0B,3,344,607,264
4CM11_18_R_#46,G02,5,608,660,53
4CM11_18_R_#46,B0A,2,661,824,164
4CM11_18_R_#46,G04,7,825,904,80
4CM11_18_R_#46,B0B,3,905,1187,283
4CM11_18_R_#46,D0X,1,1188,1336,149
4CM11_18_R_#46,G06,9,1337,1390,54
4CM11_18_R_#46,B0B,3,1391,1781,391
4CM11_18_R_#46,G08,11,1782,1893,112
4CM11_18_R_#46,B0B,3,1894,2181,288
4CM11_18_R_#46,G05,8,2182,2241,60
4CM11_18_R_#46,B0A,2,2242,2476,235
4CM11_18_R_#46,D0X,1,2477,2765,289
4CM11_18_R_#46,G03,6,2766,2803,38
4CM11_18_R_#46,B0B,3,2804,2950,147
4CM11_18_R_#46,D0X,1,2951,3136,186
4CM11_18_R_#46,G09,12,3137,3231,95
4CM11_18_R_#46,B0A,2,3232,3417,186
4CM11_18_R_#46,G07,10,3418,3491,74
4CM11_18_R_#46,B0A,2,3492,3674,183
4CM11_18_R_#46,G10,13,3675,3719,45
4CM11_18_R_#46,D0X,1,3720,3739,20
4CM11_18_R_#47,D0X,1,1,17,17
4CM11_18_R_#47,G02,5,18,92,75
4CM11_18_R_#47,B0B,3,93,255,163
4CM11_18_R_#47,G06,9,256,309,54
4CM11_18_R_#47,B0A,2,310,482,173
4CM11_18_R_#47,G01,4,483,535,53
4CM11_18_R_#47,B0A,2,536,727,192
4CM11_18_R_#47,G07,10,728,797,70
4CM11_18_R_#47,B0B,3,798,1050,253
4CM11_18_R_#47,D0X,1,1051,1241,191
4CM11_18_R_#47,G08,11,1242,1301,60
4CM11_18_R_#47,B0B,3,1302,1611,310
4CM11_18_R_#47,G09,12,1612,1652,41
4CM11_18_R_#47,B0A,2,1653,1920,268
4CM11_18_R_#47,D0X,1,1921,2152,232
4CM11_18_R_#47,G05,8,2153,2198,46
4CM11_18_R_#47,B0B,3,2199,2442,244
4CM11_18_R_#47,D0X,1,2443,2641,199
4CM11_18_R_#47,G10,13,2642,2682,41
4CM11_18_R_#47,B0A,2,2683,3038,356
4CM11_18_R_#47,G04,7,3039,3087,49
4CM11_18_R_#47,B0B,3,3088,3308,221
4CM11_18_R_#47,G11,14,3309,3357,49
4CM11_18_R_#47,B0A,2,3358,3621,264
4CM11_18_R_#47,G03,6,3622,3663,42
4CM11_18_R_#47,D0X,1,3664,3691,28
4CM11_18_R_#48,D0X,1,1,12,12
4CM11_18_R_#48,G09,12,13,65,53
4CM11_18_R_#48,B0A,2,66,270,205
4CM11_18_R_#48,G02,5,271,318,48
4CM11_18_R_#48,B0B,3,319,507,189
4CM11_18_R_#48,G01,4,508,546,39
4CM11_18_R_#48,B0A,2,547,801,255
4CM11_18_R_#48,D0X,1,802,1001,200
4CM11_18_R_#48,G11,14,1002,1030,29
4CM11_18_R_#48,B0A,2,1031,1137,107
4CM11_18_R_#48,G04,7,1138,1204,67
4CM11_18_R_#48,B0B,3,1205,1557,353
4CM11_18_R_#48,D0X,1,1558,1784,227
4CM11_18_R_#48,G03,6,1785,1836,52
4CM11_18_R_#48,B0B,3,1837,2188,352
4CM11_18_R_#48,G07,10,2189,2256,68
4CM11_18_R_#48,B0B,3,2257,2537,281
4CM11_18_R_#48,D0X,1,2538,2712,175
4CM11_18_R_#48,G08,11,2713,2774,62
4CM11_18_R_#48,B0B,3,2775,2943,169
4CM11_18_R_#48,G05,8,2944,2994,51
4CM11_18_R_#48,B0A,2,2995,3347,353
4CM11_18_R_#48,G10,13,3348,3406,59
4CM11_18_R_#48,B0A,2,3407,3622,216
4CM11_18_R_#48,G06,9,3623,3669,47
4CM11_18_R_#48,D0X,1,3670,3697,28
